"GEOID","NAME","popn","black","hisp","pov","med_inc","emp","perc.black","perc.hisp","perc.pov","perc.emp"
"36081074900","Census Tract 749; Queens County; New York",1501,18,109,49,222083,679,0.0119920053297801,0.072618254497002,0.0326449033977348,0.45236508994004
"36081075701","Census Tract 757.01; Queens County; New York",4845,170,722,196,111744,2806,0.0350877192982456,0.149019607843137,0.0404540763673891,0.579153766769866
"36081075702","Census Tract 757.02; Queens County; New York",5313,208,428,289,118859,2777,0.0391492565405609,0.0805571240353849,0.054394880481837,0.522680218332392
"36081076901","Census Tract 769.01; Queens County; New York",4912,145,1262,237,99122,2602,0.0295195439739414,0.256921824104235,0.0482491856677524,0.529723127035831
"36081076902","Census Tract 769.02; Queens County; New York",1245,2,235,54,113042,767,0.00160642570281125,0.188755020080321,0.0433734939759036,0.616064257028112
"36081077300","Census Tract 773; Queens County; New York",2172,109,416,123,101750,1219,0.0501841620626151,0.191528545119705,0.0566298342541436,0.561233885819521
"36081077500","Census Tract 775; Queens County; New York",2151,66,444,119,100750,1202,0.0306834030683403,0.206415620641562,0.0553231055323106,0.558809855880986
"36081077902","Census Tract 779.02; Queens County; New York",5082,338,540,771,102581,2494,0.0665092483274301,0.106257378984652,0.151711924439197,0.490751672569854
"36081077903","Census Tract 779.03; Queens County; New York",3553,70,820,234,98194,1804,0.0197016605685336,0.23079088094568,0.0658598367576696,0.507739938080495
"36081077904","Census Tract 779.04; Queens County; New York",6142,204,976,337,104840,2886,0.0332139368283947,0.158905893845653,0.0548681211331814,0.469879518072289
"36081077905","Census Tract 779.05; Queens County; New York",2904,638,510,268,91927,1649,0.21969696969697,0.175619834710744,0.0922865013774105,0.567837465564738
"36081077906","Census Tract 779.06; Queens County; New York",3494,223,353,354,81269,1791,0.0638236977676016,0.101030337721809,0.101316542644533,0.512593016599886
"36081077907","Census Tract 779.07; Queens County; New York",3642,480,1163,658,71136,1322,0.131795716639209,0.319330038440417,0.180669961559583,0.362987369577155
"36081077908","Census Tract 779.08; Queens County; New York",3197,989,929,778,78375,1638,0.309352517985612,0.290584923365655,0.243353143572099,0.512355333124805
"36081078800","Census Tract 788; Queens County; New York",1916,1252,190,114,98750,1000,0.653444676409186,0.0991649269311065,0.0594989561586639,0.521920668058455
"36081079000","Census Tract 790; Queens County; New York",2682,1566,218,272,94185,1448,0.583892617449664,0.081282624906786,0.101416853094705,0.539895600298285
"36081079200","Census Tract 792; Queens County; New York",2660,1550,320,208,74474,1302,0.582706766917293,0.120300751879699,0.0781954887218045,0.489473684210526
"36081079300","Census Tract 793; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081079701","Census Tract 797.01; Queens County; New York",6245,128,340,1370,53040,2871,0.0204963971176942,0.0544435548438751,0.21937550040032,0.459727782225781
"36081079702","Census Tract 797.02; Queens County; New York",3635,13,279,1057,62070,1923,0.00357634112792297,0.0767537826685007,0.290784044016506,0.529023383768913
"36081079900","Census Tract 799; Queens County; New York",3185,1,541,1153,48750,1297,0.000313971742543171,0.169858712715856,0.362009419152276,0.407221350078493
"36081080301","Census Tract 803.01; Queens County; New York",3770,45,953,425,54528,1747,0.0119363395225464,0.252785145888594,0.112732095490716,0.463395225464191
"36081080302","Census Tract 803.02; Queens County; New York",4114,4,499,80,91902,2037,0.000972289742343218,0.121293145357316,0.0194457948468644,0.495138551288284
"36081080900","Census Tract 809; Queens County; New York",8110,499,1235,816,60014,3363,0.0615289765721332,0.152281134401973,0.100616522811344,0.414673242909988
"36081081400","Census Tract 814; Queens County; New York",4693,1733,968,705,136667,2316,0.369273385893885,0.206264649477946,0.150223737481355,0.49350095887492
"36081081800","Census Tract 818; Queens County; New York",4084,1208,824,431,96773,1987,0.295788442703232,0.201762977473066,0.105533790401567,0.486532810969638
"36081083700","Census Tract 837; Queens County; New York",4914,88,488,655,58386,2272,0.0179080179080179,0.0993080993080993,0.133292633292633,0.462352462352462
"36081083800","Census Tract 838; Queens County; New York",5838,502,1245,285,103254,2843,0.0859883521754025,0.213257965056526,0.0488180883864337,0.486981843096951
"36081084000","Census Tract 840; Queens County; New York",7207,952,1788,723,102304,3317,0.132093797696684,0.248092132648814,0.100319134175108,0.460246982100735
"36081084500","Census Tract 845; Queens County; New York",4988,587,1572,1394,32529,1915,0.117682437850842,0.315156375300722,0.279470729751403,0.38392141138733
"36081084601","Census Tract 846.01; Queens County; New York",2799,173,976,122,89107,1188,0.0618077884958914,0.348695962843873,0.0435869953554841,0.42443729903537
"36081084602","Census Tract 846.02; Queens County; New York",1276,322,464,162,79707,423,0.252351097178683,0.363636363636364,0.126959247648903,0.331504702194357
"36081084901","Census Tract 849.01; Queens County; New York",2816,0,328,531,60583,1695,0,0.116477272727273,0.188565340909091,0.601917613636364
"36081084902","Census Tract 849.02; Queens County; New York",4000,170,420,1211,57675,1828,0.0425,0.105,0.30275,0.457
"36081085300","Census Tract 853; Queens County; New York",5340,88,789,847,35737,2225,0.0164794007490637,0.147752808988764,0.158614232209738,0.416666666666667
"36081085500","Census Tract 855; Queens County; New York",6282,157,1216,1001,41315,2657,0.0249920407513531,0.193568927093282,0.159344157911493,0.42295447309774
"36081085700","Census Tract 857; Queens County; New York",5324,94,892,895,56078,2783,0.0176558978211871,0.167543200601052,0.168106686701728,0.522727272727273
"36081085900","Census Tract 859; Queens County; New York",5530,7,693,989,56388,2816,0.00126582278481013,0.125316455696203,0.178842676311031,0.509222423146474
"36081086100","Census Tract 861; Queens County; New York",2219,132,351,676,41146,889,0.0594862550698513,0.158179360072105,0.304641730509238,0.400630914826498
"36081086300","Census Tract 863; Queens County; New York",6747,359,1403,1626,51071,3400,0.0532088335556544,0.207944271528087,0.240995998221432,0.503927671557729
"36081086400","Census Tract 864; Queens County; New York",2712,165,1339,422,131111,1361,0.0608407079646018,0.493731563421829,0.155604719764012,0.501843657817109
"36081086500","Census Tract 865; Queens County; New York",4729,95,380,722,51397,2674,0.0200888137026856,0.0803552548107422,0.15267498414041,0.565447240431381
"36081086900","Census Tract 869; Queens County; New York",1711,21,188,288,55278,1071,0.0122735242548217,0.109877264757452,0.168322618351841,0.625949736995909
"36081087100","Census Tract 871; Queens County; New York",4442,422,573,993,46841,2192,0.095002251238181,0.128995947771274,0.223547951373255,0.493471409275101
"36081088400","Census Tract 884; Queens County; New York",9257,343,2112,613,102727,3662,0.0370530409419898,0.228151669007238,0.0662201577184833,0.395592524575997
"36081088902","Census Tract 889.02; Queens County; New York",5393,237,738,1171,39599,2604,0.0439458557389208,0.13684405711107,0.21713332097163,0.482848136473206
"36081088903","Census Tract 889.03; Queens County; New York",4922,56,619,951,57454,2101,0.0113774888256806,0.125761885412434,0.193214140593255,0.426859000406339
"36081089201","Census Tract 892.01; Queens County; New York",8806,0,1061,302,157845,3861,0,0.120486032250738,0.0342947990006814,0.438451056098115
"36081089202","Census Tract 892.02; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081090700","Census Tract 907; Queens County; New York",1410,0,275,336,85750,589,0,0.195035460992908,0.238297872340426,0.417730496453901
"36081091602","Census Tract 916.02; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081091603","Census Tract 916.03; Queens County; New York",3946,9,134,152,134563,1805,0.00228079067410035,0.0339584389254942,0.0385200202736949,0.457425240750127
"36081091604","Census Tract 916.04; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081091800","Census Tract 918; Queens County; New York",15,0,0,0,NA,4,0,0,0,0.266666666666667
"36081091900","Census Tract 919; Queens County; New York",5586,295,2195,471,101895,2180,0.0528105979233799,0.392946652345149,0.0843179377013964,0.390261367704977
"36081092200","Census Tract 922; Queens County; New York",2173,0,165,100,153971,1037,0,0.0759318913943856,0.0460193281178095,0.477220432581684
"36081092500","Census Tract 925; Queens County; New York",3622,10,1660,706,65625,1547,0.00276090557702927,0.458310325786858,0.194919933738266,0.427112092766427
"36081092800","Census Tract 928; Queens County; New York",3503,0,119,150,151335,1540,0,0.0339708821010562,0.0428204396231801,0.439623180131316
"36081092900","Census Tract 929; Queens County; New York",7942,27,3670,209,100063,3676,0.00339964744396877,0.462100226643163,0.0263157894736842,0.462855703852934
"36081093401","Census Tract 934.01; Queens County; New York",4123,51,791,517,110875,1835,0.0123696337618239,0.191850594227504,0.125394130487509,0.445064273587194
"36081093402","Census Tract 934.02; Queens County; New York",4105,243,547,515,110625,1992,0.0591961023142509,0.133252131546894,0.125456760048721,0.485261875761267
"36081093800","Census Tract 938; Queens County; New York",5273,390,1249,641,72981,1879,0.0739616916366395,0.236867058600417,0.121562677792528,0.356343637398066
"36081093900","Census Tract 939; Queens County; New York",6573,214,2479,515,91683,3111,0.0325574319184543,0.37714894264415,0.0783508291495512,0.473299863076221
"36081094201","Census Tract 942.01; Queens County; New York",3603,1264,1023,772,76373,1649,0.350818762142659,0.283930058284763,0.214265889536497,0.457674160421871
"36081094202","Census Tract 942.02; Queens County; New York",5894,2090,1866,1570,54637,2172,0.354597896165592,0.316593145571768,0.266372582287072,0.368510349507974
"36081094203","Census Tract 942.03; Queens County; New York",6200,1130,1615,721,67038,2853,0.182258064516129,0.260483870967742,0.116290322580645,0.460161290322581
"36081094500","Census Tract 945; Queens County; New York",4044,4,1068,410,70729,1644,0.000989119683481701,0.264094955489614,0.101384767556874,0.406528189910979
"36081094700","Census Tract 947; Queens County; New York",2421,2,1134,293,84375,1139,0.000826104915324246,0.468401486988848,0.121024370095002,0.470466749277158
"36081095400","Census Tract 954; Queens County; New York",6950,3612,1786,920,82694,3131,0.519712230215827,0.256978417266187,0.132374100719424,0.450503597122302
"36081096400","Census Tract 964; Queens County; New York",7413,4447,1939,1060,104737,3728,0.599892081478484,0.261567516525024,0.142992041009038,0.502900310265749
"36081097202","Census Tract 972.02; Queens County; New York",3336,2790,409,1469,27115,648,0.836330935251799,0.122601918465228,0.440347721822542,0.194244604316547
"36081097204","Census Tract 972.04; Queens County; New York",4218,2852,1074,334,73207,1625,0.676149834044571,0.254623044096728,0.0791844476055002,0.385253674727359
"36081097205","Census Tract 972.05; Queens County; New York",3483,2050,1098,1901,23638,1120,0.588573069193224,0.315245478036176,0.545793855871375,0.321561871949469
"36081097206","Census Tract 972.06; Queens County; New York",2768,1669,813,1116,45748,1039,0.602962427745665,0.29371387283237,0.403179190751445,0.375361271676301
"36081097207","Census Tract 972.07; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081097300","Census Tract 973; Queens County; New York",2310,13,452,149,113826,1116,0.00562770562770563,0.195670995670996,0.0645021645021645,0.483116883116883
"36081098100","Census Tract 981; Queens County; New York",2376,0,282,251,102857,1050,0,0.118686868686869,0.105639730639731,0.441919191919192
"36081098700","Census Tract 987; Queens County; New York",2636,53,226,281,98269,1266,0.0201062215477997,0.0857359635811836,0.10660091047041,0.480273141122914
"36081099100","Census Tract 991; Queens County; New York",7093,0,1174,423,109250,3071,0,0.165515296771465,0.0596362611024954,0.432962075285493
"36081099200","Census Tract 992; Queens County; New York",4518,2179,1494,1770,33727,1791,0.482293050022134,0.330677290836653,0.391766268260292,0.396414342629482
"36081099701","Census Tract 997.01; Queens County; New York",2804,12,282,188,116607,1292,0.00427960057061341,0.100570613409415,0.0670470756062767,0.46077032810271
"36081099703","Census Tract 997.03; Queens County; New York",3999,92,473,229,109000,1961,0.0230057514378595,0.118279569892473,0.0572643160790198,0.490372593148287
"36081099704","Census Tract 997.04; Queens County; New York",7316,121,926,486,92141,3001,0.0165390924002187,0.126571897211591,0.0664297430289776,0.410196828868234
"36081099705","Census Tract 997.05; Queens County; New York",2522,8,357,154,139844,1349,0.00317208564631245,0.141554321966693,0.0610626486915147,0.534892942109437
"36081099801","Census Tract 998.01; Queens County; New York",9129,5181,2636,1291,69621,4227,0.567532040749261,0.288750136926279,0.141417460839084,0.46302990469931
"36081099802","Census Tract 998.02; Queens County; New York",6111,3714,1497,1363,46645,2083,0.607756504663721,0.244968090328915,0.223040418916708,0.340860742922599
"36081099900","Census Tract 999; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081100801","Census Tract 1008.01; Queens County; New York",3184,1327,299,256,140521,1441,0.41677135678392,0.0939070351758794,0.0804020100502513,0.452575376884422
"36081100803","Census Tract 1008.03; Queens County; New York",4008,1812,1545,591,47271,1531,0.452095808383234,0.385479041916168,0.147455089820359,0.381986027944112
"36081100804","Census Tract 1008.04; Queens County; New York",5511,3704,222,299,118220,2677,0.672110324804936,0.04028307022319,0.0542551261114135,0.485755761204863
"36081101002","Census Tract 1010.02; Queens County; New York",5916,469,567,800,53222,1652,0.0792765382014875,0.095841784989858,0.135226504394861,0.279242731575389
"36081101003","Census Tract 1010.03; Queens County; New York",4019,797,1697,641,68707,1638,0.198308036825081,0.422244339387907,0.159492411047524,0.407564070664344
"36081101004","Census Tract 1010.04; Queens County; New York",6916,2711,1329,1255,41429,2239,0.39198958935801,0.192163100057837,0.181463273568537,0.323742047426258
"36081101700","Census Tract 1017; Queens County; New York",6877,19,1216,449,112790,2541,0.00276283263050749,0.176821288352479,0.0652900974262033,0.369492511269449
"36081102900","Census Tract 1029; Queens County; New York",3647,41,548,258,86114,1831,0.0112421168083356,0.150260488072388,0.0707430765012339,0.502056484782013
"36081103201","Census Tract 1032.01; Queens County; New York",7470,3627,2841,2079,61229,2744,0.485542168674699,0.380321285140562,0.278313253012048,0.367336010709505
"36081103202","Census Tract 1032.02; Queens County; New York",8163,1451,2583,764,85561,2954,0.177753276981502,0.316427783902977,0.0935930417738576,0.361876760994732
"36081103300","Census Tract 1033; Queens County; New York",4654,126,451,377,97227,1966,0.0270734851740438,0.0969058874086807,0.0810055865921788,0.422432316287065
"36081103900","Census Tract 1039; Queens County; New York",7099,0,1237,466,75957,2664,0,0.174249894351317,0.0656430483166643,0.375264121707283
"36081104700","Census Tract 1047; Queens County; New York",7021,4,822,776,69559,3403,0.000569719413189004,0.11707733941034,0.110525566158667,0.484688790770545
"36081105900","Census Tract 1059; Queens County; New York",4072,16,168,249,103125,1832,0.00392927308447937,0.0412573673870334,0.0611493123772102,0.449901768172888
"36081107201","Census Tract 1072.01; Queens County; New York",2293,69,303,209,103333,1028,0.0300915830789359,0.132141299607501,0.0911469690361971,0.448320976886175
"36081107202","Census Tract 1072.02; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081108500","Census Tract 1085; Queens County; New York",2616,48,323,90,68859,1291,0.018348623853211,0.123470948012232,0.0344036697247706,0.493501529051988
"36081109300","Census Tract 1093; Queens County; New York",2987,21,225,278,137429,1279,0.00703046534984935,0.0753264144626716,0.0930699698694342,0.428188818212253
"36081109700","Census Tract 1097; Queens County; New York",1752,12,255,36,121250,954,0.00684931506849315,0.145547945205479,0.0205479452054795,0.544520547945205
"36081109900","Census Tract 1099; Queens County; New York",3292,9,414,154,100176,1577,0.00273390036452005,0.125759416767922,0.0467800729040097,0.479040097205346
"36081111300","Census Tract 1113; Queens County; New York",2499,8,430,240,112227,1035,0.00320128051220488,0.172068827531012,0.0960384153661465,0.414165666266507
"36081112300","Census Tract 1123; Queens County; New York",2234,64,555,223,97917,1132,0.0286481647269472,0.248433303491495,0.0998209489704566,0.506714413607878
"36081112900","Census Tract 1129; Queens County; New York",2435,13,523,58,95521,1148,0.0053388090349076,0.214784394250513,0.0238193018480493,0.471457905544148
"36081113300","Census Tract 1133; Queens County; New York",1303,0,176,63,115313,749,0,0.135072908672295,0.0483499616270146,0.574827321565618
"36081113900","Census Tract 1139; Queens County; New York",4048,96,697,512,87687,1952,0.0237154150197628,0.172183794466403,0.126482213438735,0.482213438735178
"36081114100","Census Tract 1141; Queens County; New York",2451,0,277,81,130000,1204,0,0.113015095879233,0.0330477356181151,0.491228070175439
"36081114700","Census Tract 1147; Queens County; New York",2051,0,223,72,96731,797,0,0.108727450024378,0.0351048269137006,0.388590931253047
"36081115100","Census Tract 1151; Queens County; New York",950,0,141,38,94643,434,0,0.148421052631579,0.04,0.456842105263158
"36081115500","Census Tract 1155; Queens County; New York",2114,0,342,303,83182,1064,0,0.161778618732261,0.143330179754021,0.503311258278146
"36081115700","Census Tract 1157; Queens County; New York",3173,119,539,556,59286,1637,0.0375039394894422,0.169870784746297,0.175228490387646,0.51591553734636
"36081115900","Census Tract 1159; Queens County; New York",4271,50,518,571,60354,2005,0.011706860220089,0.121283071880122,0.133692343713416,0.469445094825568
"36081116100","Census Tract 1161; Queens County; New York",3923,135,677,863,48993,1646,0.0344124394595972,0.172572011215906,0.219984705582462,0.419576854448126
"36081116301","Census Tract 1163.01; Queens County; New York",4574,195,847,881,35545,2374,0.0426322693484915,0.185177087888063,0.192610406646261,0.519020550940096
"36081116302","Census Tract 1163.02; Queens County; New York",3985,144,876,1341,64671,1448,0.0361355081555834,0.219824341279799,0.336511919698871,0.3633626097867
"36081116700","Census Tract 1167; Queens County; New York",1737,12,462,390,55257,762,0.00690846286701209,0.265975820379965,0.224525043177893,0.438687392055268
"36081117100","Census Tract 1171; Queens County; New York",2472,47,285,355,74563,1180,0.0190129449838188,0.115291262135922,0.143608414239482,0.477346278317152
"36081117500","Census Tract 1175; Queens County; New York",4518,63,450,433,77500,1919,0.0139442231075697,0.099601593625498,0.0958388667552014,0.424745462594068
"36081118100","Census Tract 1181; Queens County; New York",1959,127,467,200,88036,1021,0.0648289943848902,0.238386932108218,0.102092904543134,0.5211842776927
"36081118500","Census Tract 1185; Queens County; New York",1964,24,765,203,59760,978,0.0122199592668024,0.389511201629328,0.103360488798371,0.4979633401222
"36081118700","Census Tract 1187; Queens County; New York",2480,22,532,305,64674,1094,0.00887096774193548,0.214516129032258,0.122983870967742,0.441129032258064
"36081118900","Census Tract 1189; Queens County; New York",1788,0,277,136,51825,1003,0,0.154921700223714,0.0760626398210291,0.56096196868009
"36081119100","Census Tract 1191; Queens County; New York",2961,0,411,514,41657,1385,0,0.138804457953394,0.173590003377237,0.467747382641
"36081119300","Census Tract 1193; Queens County; New York",2076,0,149,215,49746,941,0,0.0717726396917148,0.103564547206166,0.453275529865125
"36081119500","Census Tract 1195; Queens County; New York",1334,1,433,22,109643,656,0.000749625187406297,0.324587706146927,0.0164917541229385,0.491754122938531
"36081119900","Census Tract 1199; Queens County; New York",1533,4,38,177,109583,638,0.00260926288323549,0.0247879973907371,0.11545988258317,0.41617742987606
"36081120100","Census Tract 1201; Queens County; New York",1430,40,185,235,69583,752,0.027972027972028,0.129370629370629,0.164335664335664,0.525874125874126
"36081120300","Census Tract 1203; Queens County; New York",1671,33,77,296,57446,830,0.0197486535008977,0.0460801915020946,0.177139437462597,0.49670855774985
"36081120500","Census Tract 1205; Queens County; New York",2757,44,108,649,27838,950,0.0159593761334784,0.0391730141458107,0.235400797968807,0.344577439245557
"36081120701","Census Tract 1207.01; Queens County; New York",3077,25,455,174,104779,1616,0.008124796880078,0.14787130321742,0.0565485862853429,0.525186870328242
"36081120702","Census Tract 1207.02; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081121100","Census Tract 1211; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081121500","Census Tract 1215; Queens County; New York",4412,109,670,386,95856,2288,0.0247053490480508,0.151858567543064,0.0874886672710789,0.518585675430644
"36081122300","Census Tract 1223; Queens County; New York",3417,60,413,166,91787,1602,0.0175592625109745,0.120866256950541,0.0485806262803629,0.46883230904302
"36081122702","Census Tract 1227.02; Queens County; New York",6813,2270,1840,2585,25275,2632,0.333186555115221,0.270071921326875,0.379421693820637,0.386320270071921
"36081122703","Census Tract 1227.03; Queens County; New York",8202,1214,4172,580,69417,3397,0.148012679834187,0.508656425262131,0.0707144598878322,0.41416727627408
"36081122704","Census Tract 1227.04; Queens County; New York",4704,539,1495,366,78250,1744,0.114583333333333,0.31781462585034,0.0778061224489796,0.370748299319728
"36081124100","Census Tract 1241; Queens County; New York",3938,428,582,523,87664,1829,0.108684611477908,0.147790756729304,0.132808532249873,0.464448958862367
"36081124700","Census Tract 1247; Queens County; New York",3667,20,10,106,112824,1773,0.00545404963185165,0.00272702481592582,0.0289064630488137,0.483501499863649
"36081125700","Census Tract 1257; Queens County; New York",3211,395,920,386,80826,1693,0.123014637184678,0.28651510432887,0.120211772033634,0.527250077857365
"36081126500","Census Tract 1265; Queens County; New York",2000,79,507,88,141964,1198,0.0395,0.2535,0.044,0.599
"36081126700","Census Tract 1267; Queens County; New York",4604,709,1166,584,96250,1650,0.153996524761077,0.253258036490009,0.126846220677672,0.358384013900956
"36081127700","Census Tract 1277; Queens County; New York",3198,408,109,106,140924,1535,0.127579737335835,0.0340838023764853,0.0331457160725453,0.479987492182614
"36081128300","Census Tract 1283; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36081129102","Census Tract 1291.02; Queens County; New York",3842,102,323,192,132337,1717,0.0265486725663717,0.084070796460177,0.0499739718896408,0.446902654867257
"36081129103","Census Tract 1291.03; Queens County; New York",4444,76,871,479,74500,2033,0.0171017101710171,0.195994599459946,0.107785778577858,0.457470747074707
"36081129104","Census Tract 1291.04; Queens County; New York",4387,78,968,241,100893,2358,0.017779803966264,0.22065192614543,0.0549350353316617,0.537497150672441
"36081130100","Census Tract 1301; Queens County; New York",3898,955,928,219,81452,1409,0.244997434581837,0.238070805541303,0.056182657773217,0.361467419189328
"36081133300","Census Tract 1333; Queens County; New York",3982,52,322,213,129211,2013,0.0130587644399799,0.0808638874937218,0.0534907081868408,0.505524861878453
"36081133900","Census Tract 1339; Queens County; New York",1338,6,50,120,114250,523,0.00448430493273543,0.0373692077727952,0.0896860986547085,0.390881913303438
"36081134100","Census Tract 1341; Queens County; New York",3658,99,427,224,88938,1864,0.0270639693821761,0.116730453799891,0.0612356478950246,0.509568069983598
"36081134701","Census Tract 1347.01; Queens County; New York",5402,746,1333,769,85816,2634,0.1380970011107,0.246760459089226,0.142354683450574,0.487597186227323
"36081134702","Census Tract 1347.02; Queens County; New York",4923,947,301,524,83828,2462,0.192362380662198,0.0611415803371928,0.106439163111924,0.500101564086939
"36081136700","Census Tract 1367; Queens County; New York",6422,388,794,282,105348,3014,0.0604173154780442,0.123637496107132,0.0439115540330115,0.469324198069137
"36081137700","Census Tract 1377; Queens County; New York",7800,495,1332,358,108219,3806,0.0634615384615385,0.170769230769231,0.0458974358974359,0.487948717948718
"36081138501","Census Tract 1385.01; Queens County; New York",4353,0,759,395,91421,2155,0,0.174362508614748,0.0907420169997703,0.495060877555709
"36081138502","Census Tract 1385.02; Queens County; New York",109,1,9,30,NA,6,0.00917431192660551,0.0825688073394495,0.275229357798165,0.055045871559633
"36081139900","Census Tract 1399; Queens County; New York",1568,0,261,102,128750,783,0,0.166454081632653,0.0650510204081633,0.499362244897959
"36081140300","Census Tract 1403; Queens County; New York",2571,9,123,243,91513,1087,0.00350058343057176,0.0478413068844807,0.0945157526254376,0.422792687670167
"36081140901","Census Tract 1409.01; Queens County; New York",1155,38,409,26,120186,482,0.0329004329004329,0.354112554112554,0.0225108225108225,0.417316017316017
"36081140902","Census Tract 1409.02; Queens County; New York",2464,6,311,225,100865,1066,0.00243506493506494,0.126217532467532,0.0913149350649351,0.43262987012987
"36081141700","Census Tract 1417; Queens County; New York",4877,120,512,1045,71303,2336,0.0246052901373795,0.104982571252819,0.21427106827968,0.478982981340988
"36081142900","Census Tract 1429; Queens County; New York",4090,0,748,90,82159,1966,0,0.182885085574572,0.0220048899755501,0.480684596577017
"36081143500","Census Tract 1435; Queens County; New York",2380,3,109,90,116900,1076,0.00126050420168067,0.0457983193277311,0.0378151260504202,0.452100840336134
"36081144100","Census Tract 1441; Queens County; New York",2892,106,455,330,113214,1628,0.0366528354080221,0.157330567081604,0.114107883817427,0.562932226832642
"36081144700","Census Tract 1447; Queens County; New York",3605,781,534,550,95069,1691,0.216643550624133,0.148127600554785,0.152565880721221,0.469070735090153
"36081145101","Census Tract 1451.01; Queens County; New York",1178,0,37,130,77734,535,0,0.0314091680814941,0.110356536502547,0.454159592529711
"36081145102","Census Tract 1451.02; Queens County; New York",2676,10,591,210,81339,1381,0.00373692077727952,0.22085201793722,0.07847533632287,0.516068759342302
"36081145900","Census Tract 1459; Queens County; New York",2773,0,693,181,99612,1536,0,0.249909844933285,0.0652722683014785,0.55391272989542
"36081146300","Census Tract 1463; Queens County; New York",2886,126,597,95,79763,1192,0.0436590436590437,0.206860706860707,0.0329175329175329,0.413028413028413
"36081146700","Census Tract 1467; Queens County; New York",2835,76,263,178,102385,1775,0.0268077601410935,0.0927689594356261,0.0627865961199295,0.626102292768959
"36081147100","Census Tract 1471; Queens County; New York",3242,23,48,332,83971,1685,0.00709438618136952,0.0148056755089451,0.102405922270204,0.519740900678593
"36081147900","Census Tract 1479; Queens County; New York",4342,46,827,463,98533,2288,0.0105941962229387,0.190465223399355,0.106632888070014,0.526946107784431
"36081148300","Census Tract 1483; Queens County; New York",3023,0,88,194,125500,1259,0,0.029110155474694,0.0641746609328482,0.416473701620906
"36081150701","Census Tract 1507.01; Queens County; New York",3173,6,462,108,143375,1300,0.00189095493224078,0.14560352978254,0.0340371887803341,0.409706901985503
"36081150702","Census Tract 1507.02; Queens County; New York",3018,80,224,147,106563,1477,0.0265076209410205,0.0742213386348575,0.0487077534791252,0.489396951623592
"36081152901","Census Tract 1529.01; Queens County; New York",5891,366,463,757,94250,2812,0.0621286708538448,0.0785944661347819,0.128501103378034,0.47733831268036
"36081152902","Census Tract 1529.02; Queens County; New York",6235,38,542,127,117828,3223,0.00609462710505213,0.0869286287089014,0.0203688853247795,0.51692060946271
"36081155101","Census Tract 1551.01; Queens County; New York",2175,0,25,139,81328,425,0,0.0114942528735632,0.0639080459770115,0.195402298850575
"36081155103","Census Tract 1551.03; Queens County; New York",4522,543,629,266,109959,2628,0.120079610791685,0.139097744360902,0.0588235294117647,0.581158779301194
"36081155104","Census Tract 1551.04; Queens County; New York",3641,229,454,240,138698,1386,0.0628948091183741,0.124691018950838,0.0659159571546278,0.380664652567976
"36081156700","Census Tract 1567; Queens County; New York",1731,576,330,619,65500,428,0.332755632582322,0.190641247833622,0.357596764875794,0.247255921432698
"36081157101","Census Tract 1571.01; Queens County; New York",8501,176,1438,593,102465,4408,0.0207034466533349,0.169156569815316,0.0697564992353841,0.518527232090342
"36081157102","Census Tract 1571.02; Queens County; New York",2105,43,438,75,119196,916,0.0204275534441805,0.208076009501188,0.0356294536817102,0.435154394299287
"36081157901","Census Tract 1579.01; Queens County; New York",5523,82,665,920,115395,3045,0.0148470034401593,0.120405576679341,0.166576136157885,0.551330798479088
"36081157902","Census Tract 1579.02; Queens County; New York",4082,32,373,185,103611,1490,0.00783929446349829,0.0913767760901519,0.0453209211170995,0.365017148456639
"36081157903","Census Tract 1579.03; Queens County; New York",4166,73,317,55,130250,2053,0.0175228036485838,0.0760921747479597,0.0132021123379741,0.492798847815651
"36081161700","Census Tract 1617; Queens County; New York",4917,552,1275,335,132816,2432,0.112263575350824,0.259304453935326,0.0681309741712426,0.494610534878991
"36081162100","Census Tract 1621; Queens County; New York",6377,494,925,412,102259,3424,0.0774658930531598,0.145052532538811,0.06460718206053,0.536929590716638
"36081990100","Census Tract 9901; Queens County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36085000300","Census Tract 3; Richmond County; New York",2155,306,465,456,74258,1172,0.14199535962877,0.215777262180974,0.211600928074246,0.54385150812065
"36085000600","Census Tract 6; Richmond County; New York",2698,401,684,597,41211,1089,0.148628613787991,0.253521126760563,0.221275018532246,0.403632320237213
"36085000700","Census Tract 7; Richmond County; New York",4583,2560,1072,803,64452,2343,0.558586078987563,0.233907920576042,0.175212742744927,0.511237180885883
"36085000800","Census Tract 8; Richmond County; New York",5402,98,848,358,100449,2724,0.0181414291003332,0.156978896704924,0.0662717512032581,0.504257682339874
